index,text,quality,difficulty,prof_name
2772,"Probably the worst hum professor that you can get. Went to all of his lectures, but he was very unorganized and just said whatever was on his mind (lots of tangents, talking about mongols when he should be talking about the Bible, etc). All he did in lecture when he actually did talk about the readings was summarize. Overall pretty useless.",1.0,4.0,Stanley Chodorow
2773,Is nice professor but his voice bores you and his lecture is a recap of the reading mostly but you have to go to lecture or else the final will be impossible.  His essay choices also aren't very straight foward they are kinda out there. Okay teacher but I wouldn't take him again,3.5,3.0,Stanley Chodorow
2774,"GO TO ALL THE LECTURES!! He gears his final towards people who attend his class. I had him for HUM 1 and never went to class and had a hard time answering the study guide [the exact final] but for HUM 2, I attended every lecture and got an A in the class. If you listen to what he says, youll never have to read the readings. EASIEST/BEST HUM PROF",5.0,1.0,Stanley Chodorow
2775,"Professor Chodorow is an excellent instructor! If you take the time & really listen to his lectures, much of what he has to say is very profound and thoughtful. He's also helpful and approachable. If you're taking HUM1 and you want to really learn about the subject, I highly recommend having him as your professor.",5.0,3.0,Stanley Chodorow
2776,Great professor and a fantastic lecturer! I totally recommend him if you want to get out as much stuff as you can in humanities.,4.5,4.0,Stanley Chodorow
2777,"Chodorow is my favorite professor thus far at UCSD. I had him for HUM 1. He is charming and funny and is easy to understand. A lot of people complain about him being boring, but that's because they aren't actually listening to what he's saying. He is a great professor.",4.5,5.0,Stanley Chodorow
2778,Chodorow isn't a bad professor. He's a great speaker although his lectures do get boring. But when he discusses the readings he discussed thoroughly. The readings are very hard to keep up with but you don't have to read every single word. I wish class was less writing based b/c the final is pretty much a lot of essays. But he gives you a studyguide,3.5,3.0,Stanley Chodorow
2779,"Very smart and nice man. His lectures are hard to follow. However, if you listen, you are able to pick out things that are essential to not only the course but life after college as well. Talk to him, use his OH wisely. He loves to talk so... let him talk (hint hint for the essay prompts)",3.5,5.0,Stanley Chodorow
2780,Stanley is awesome! He's like a really smart grandpa. He talks a lot about history but his lecture is interesting. He's extremely helpful. You have to do ALL of the reading; don't get behind. He gives a good study guide for the final and has everything that might be on it. Had him for HUM 1 & 2. Best classes I've taken.,5.0,4.0,Stanley Chodorow
2781,"I got way more out of HUM 1 than I thought I would. The readings we're interesting but can get lengthy so just keep up with the most important ideas. As for Chodorow, his lectures do get boring but he introduces things to look for in the readings and the final. He's the only teacher who gives a study guide so that helps.",3.5,2.0,Stanley Chodorow
2782,Her lectures set you up well for her tests.,5.0,3.0,Cynthia Vangelderen
2783,nice lady but come off as rude sometimes. she does not know how to teach. she goes through example problems way too fast and doesnt explain where she gets any of the numbers. one of the most boring and pointless classes cuz i had to reteach myself everything,2.5,2.0,Cynthia Vangelderen
2784,GREAT!,5.0,5.0,Cynthia Vangelderen
2785,"Its a great class to take, but there are a lot of students who have to be there for their business major, and they make it a dull class at times. Very helpful and nice person",5.0,3.0,Cynthia Vangelderen
2786,"BORING!  I rarely skip classes but when it came to this one, you had to pay me to go...unless there was a test.  I have a friend that likes to call her the ""Puritan"" because she is soooo dull.  Also, she practically erases the notes as she writes them so you can never get them down.",2.5,5.0,Cynthia Vangelderen
2787,"If you study and prepare for class, you'll be fine. Can be tough at times, but a very nice woman and very helpful.",4.0,3.0,Cynthia Vangelderen
2788,"I found her class to be quite easy. She was very informative, basically telling us exactly what would be asked on the test. Great experience, very nice lady!",5.0,1.0,Cynthia Vangelderen
2789,"After spending hours devoted to this class each night, after the first week of classes, I was forced to drop.  I had no time for other homework. I NEED this class for my Business Minor, help!!!!",2.0,5.0,Cynthia Vangelderen
2790,HA!  I hope someone shoots me in the face instead of letting me take her class again.,1.0,5.0,Cynthia Vangelderen
2791,No Comments,1.0,5.0,Cynthia Vangelderen
2792,No Comments,1.0,5.0,Cynthia Vangelderen
2793,No Comments,2.0,5.0,Cynthia Vangelderen
2794,Good prof if you like a fast paced classroom environment.  High intelligence.,4.0,2.0,Cynthia Vangelderen
2795,"Decent prof, but kind of dry.  Goes over ample examples.",3.5,3.0,Cynthia Vangelderen
2796,No Comments,2.5,5.0,Cynthia Vangelderen
2797,No Comments,4.0,4.0,Cynthia Vangelderen
2798,No Comments,1.5,5.0,Cynthia Vangelderen
2799,"Talks so much she doesn't ""hear"" the students question.  Her way or the highway.",1.0,5.0,Cynthia Vangelderen
2800,"Jim Wren was amazing as an instructor ! I didn't get too much time with him being that we had MFA teacher assistants that led our small groups but this class was so much fun and taught me the  fundamentals of acting , literally ! I got an A+ ! definitely recommend this course for others who love theatre or just need the credit !",4.0,2.0,Jim Wren
2801,"My favorite professor ever. He is so funny and makes class very entertaining. If you can take a class with him, do it. You'll love him.",5.0,3.0,Jim Wren
2802,"Jim is awesome, im a business major but he made this class so fun. Not boring at all, he is so funny and tests/quizzes come straight from the notes, or whatever he assigns to read! Would definately take a class with him if I had the chance!",5.0,1.0,Jim Wren
2803,a very good lecturer compared to most,4.0,1.0,Jim Wren
2804,JIM IS AN EXCELLENT PROFESSOR! ONE OF THE BEST I HAVE EVER HAD! I LOVED HIS TEACHING STYLE AND HIS EXTREMELY GOOD LOOKS! HE IS SO VERY SEXY!,4.5,1.0,Jim Wren
