index,text,quality,difficulty,prof_name
3482,Sherry Mirbod is the best Accounting professor for Montgomery College !,5.0,4.0,Sherry Mirbod
3483,Awesome professor!!. knowledgeable and caring.  Her teaching methods and working through problems in class made it easier to understand accounting. She is one of the best.,4.0,3.0,Sherry Mirbod
3484,Dr. Lin is probably the best teacher Ive ever had. Her course is actually interesting and she helps each of her students so much. Things may be confusing at times but she will always cater to you and help you out. I wish I could take every class with her.,5.0,4.0,Linda Lin
3485,Dr. Lin is one of the sweetest professors I have ever had. I always felt comfortable in her class and enjoyed coming. It can be a tough subject but Dr. Lin always makes sure everyone is on the same page. I can't say enough good things about her. I wish I could take all my classes with her.,5.0,3.0,Linda Lin
3486,Amazing!! take her if you have the chance you will not regret it. Took her 3 times have received an A every time.,5.0,3.0,Linda Lin
3487,"She is an amazing teacher, her lectures are never boring, she takes her time explaining things and does not move on until everyone gets what she is teaching. She truly cares about her students and is the sweetest lady. She gives you everything you need before a test to get an A. I have taken 3 of her classes so far & ended with an A each time!",5.0,3.0,Linda Lin
3488,Dr. Lin is truly an amazing professor. You are very lucky to take a class with her. She is very precise and gives amazing lectures. She also gives you the chance to earn extra credit throughout the semester. You can reach out to her throughout the semester and she will be available. She is truly inspirational!,5.0,4.0,Linda Lin
3489,"Dr. Lin is one of my favorite professors of all time. I'm not even a psychology major but she made everything so easy to understand. Her lectures are clear and tests are straightforward. If you put in the work, she will recognize that.",5.0,3.0,Linda Lin
3490,"WOW!! Dr. Lin is amazing. I would take her class over and over and over again. She is extremely approachable and designs her lectures to be interactive and clear. Difficult exams though, that you MUST study for in advance. You will not be able to skate by...",5.0,4.0,Linda Lin
3491,I LOVE HER. She is amazing in class and is very organized. She is also a great adviser.,5.0,2.0,Linda Lin
3492,Dr. Lin is one of the best professors at Emmanuel! Take every class that you can with her- she is awesome!,5.0,4.0,Linda Lin
3493,"I LOVE LINDA LIN. She is absolutely fantastic. Take ANY class you can with her! She really takes the time to make sure everyone understands, and while the work can be hard, it's not unmanagable. Plus, everything is super interesting. Love her!",5.0,4.0,Linda Lin
3494,Great professor!  Very clear and extremely helpful.  She is also very approachable.,4.5,4.0,Linda Lin
3495,I've had Dr. Lin for 3 psych classes and I loved them all. She is a wonderful professor and she is adorable! Her lectures are very interesting and the course work is too. There is a lot of work but it is totally manageable.,5.0,3.0,Linda Lin
3496,"Great professor-- very clear in her explanations and really wants to make sure we all understand. She did impressions of certain disorders with us that gave a great visual and really helped to get the point across. If you don't take a class with her, you're really missing out!",5.0,4.0,Linda Lin
3497,She is a great teacher as far as subject matter. But when you try to talk to her if your having trouble she isn't as helpful as she could be.,1.5,5.0,Linda Lin
3498,"Dr. Lin is awesome! Her classes are interesting and challenging, but she is very helpful if you are struggling. If you do the reading and attend class you should have no problem at all.",5.0,2.0,Linda Lin
3499,Extremely friendly and helpful.  Always happy to answer questions.  Brings a cheerful attitude that makes every class enjoyable and interesting.  Good clear presentation of materials covered.  Textbook is not necessary to achieve a good grade as only class material appears on tests.,5.0,2.0,Linda Lin
3500,"She is amazing. take all of her classes, you won't regret it!",4.0,5.0,Linda Lin
3501,Awesome!  Really cares about her students.,5.0,4.0,Linda Lin
3502,"Linda lin is thorough, her tests are easy if you listen in class and do the homework. I had her for abnormal and really enjoyed it. She's really smiley.",5.0,3.0,Linda Lin
3503,"she is one of my favorite professors. I've taken several courses with her. You need to study for her exams, but if you go to class and do the readings, you're pretty much garenteed a B",5.0,2.0,Linda Lin
3504,I love Professor Fujita. She is a sweet person and is more than willing to help. She is passionate about what she does and she cares about your performance.  Take her for Chem2411L!,5.0,2.0,Megumi Fujita
3505,She has an accent so be aware of that. She talks fast and sometimes stumbles over her words. She is very nice and easy to talk to since it was a lab class feel free to ask her or the TA as many questions as you want. However if you leave the class for any reason come back in a timely manner or she will be upset and will penalize you for that.,4.0,4.0,Megumi Fujita
3506,Her pre-lab lecture did more for me than my actual lecture class. She clearly has a passion for chemistry and it makes the labs more fun.,5.0,3.0,Megumi Fujita
3507,She is very nice and she loves what she does BUT prfessrs should know how to convey what they're saying properly and half the time I ask her a question I have no idea what she is saying All of the prelab quizzes have had AT LEAST one question that wasn't in the lab and had to be online and isnt whats in the lab reading thats right its what she says,2.0,1.0,Megumi Fujita
3508,Fujita is helpful in some ways. She does a bit too much chit chat in the beginning of labs but shes always there to help if you need it. DO NOT MISS A LAB! Its an automatic 0 and there is no recovery. And dont get caught on your phone is shes around you. She doesnt like that.,4.0,4.0,Megumi Fujita
