,text,quality,difficulty,prof_name
345,"The main issue with this professor isn't his teaching style or course content but the fact that he always sounds angry. I don't think he's actually mad, but it's hard to feel comfortable in a class where the teacher's normal speaking volume is shouting. Expect to spend a lot of time on the labs and homework. The exams were very straight-forwards.",2.0,3.0,David Boden
346,"Do not take this course if you are not extremely, wholeheartedly, 100% passionate about this subject. Dr. Boden pushes his passion on the subject too much, causing for way too much information, homework assignments, and overall workload. All of his assignments can pile up easily if you're not caught up with the class. Watch the lectures and read!!!",2.0,5.0,David Boden
347,"This is an online students worst nightmare. Avoid this professor if you can. The GEOL 100 is more difficult than the 300 level courses Im currently taking. Concepts from the book dont match whats on the test, the lab made me feel like a 2nd grader, everything is locked until the week its due, and if you use the Calendar, you will miss some things.",1.0,5.0,David Boden
348,Dr. B is a very effective professor and will take time to make sure you understand a topic. He shows great interest in the work and has many years of experience to help. A field activity is required in 101 and it is a great help.,4.0,4.0,David Boden
349,"Dr. Boden knows his stuff and is very passionate about Geology. The 101 class is, lets just say intense. if you pass the class you will know much more than the standard GEOL 101 student. that being said, pay attention, memorize the stuff and stick it out. It's a hard class, but prioritize it and you'll probably be fine.",3.0,4.0,David Boden
350,Very knowledgeable. Very difficult grader for a first year class. Don't take if you like your GPA.,5.0,5.0,David Boden
351,"Dr. Boden is the only reason i use rate my professor from now on. taking his 100 level class was a great challenge and even though many hours were spent doing homework, lab reports, tests, quizzes, and taking notes i ended receiving a C for this class. never had participated in such a hard 100 level class, no extra credit avilable. not recommended!",1.0,5.0,David Boden
352,One of the best classes I have ever taken; an example of why higher education should exist. Dr Boden is a consummate professional with a dazzling array of subject knowledge coupled with incandescent enthusiasm and remarkable organization and presentation skills. A masterful communicator who motivates learners beyond their own perceived limitations,4.0,4.0,David Boden
353,I'm currently talking his 100 level class and it is a wast of my money and effort. He give no slack and I'm trying my very hardest. They way he gives his test makes it very hard to pass. He teaches as if it is a 300 level class. I don't recommend him unless you are really into geology.,1.0,4.0,David Boden
354,"Dave Boden is great! He is a great teacher and his power points are very lucid. If you just go to class, take notes, pay attention, you will pass this class. Dave explains  the material so well, and he is always there for help. This was definitely one of my easiest class, but he loves when you are very very very very descriptive in all the labs.",4.0,3.0,David Boden
355,I really enjoyed GEOL 100.  His exams are directly from his power points so if you take good notes you'll be fine! He gives three exams and lets you work in a group for the second half of class on them. There's a mandatory all-day field trip so expect to devote one of your Saturdays to that. I would highly recommend Dr. Boden!,4.0,3.0,David Boden
356,Dr. Boden's intro to field methods class is HARD. He is an extremely tough grader. He expects your reports to be like those of a professional. Having said that you will learn a TON in this class. The level of knowledge you will get from this 260 class is superior to UNR's 260 class. Just be ready to spend 12 hours on a report and  to get a C on it.,3.0,5.0,David Boden
357,"Not worth the effort if you are just taking this class for core credit. If you take his lecture back to back with the lab, be prepared for him to lecture well into lab time leaving your lab as homework. Spends a lot of lecture time telling you why you should be interested in Geology instead of just teaching it. Tests are extremely difficult.",3.0,4.0,David Boden
358,"Boden grades with an iron fist, but his lectures are interesting and fun with great pictures and examples.  He does grade hard, and his tests are tricky even with notes.  I took this class last year, and would still recommend it. Even though it was hard to get a good grade, it was better than falling asleep due to boredom like other geol profs.",3.0,3.0,David Boden
359,"Dr. Bowen was very passionate about his class, however, he was extremely scattered. His tests were almost impossible even with a 5 X 7 note card. The labs were long and confusing. Only two people passed when I took his class, myself included. Unless you have a lot of prior knowledge to the subject, do not take his class.",1.5,5.0,David Boden
360,do not recommend if you care about your GPA. the tests were all hard and he also had many assignments.,2.5,4.0,David Boden
361,Dr. Boden is passionate about his work but is terribly inconsistent    comes grading. there are grey ares in geology but he still  grades strictly for  100 level course.  to  this   a community college!   not recommend taking this class. it   gpa  killer! hw is  and long. way too much time   a good grade  an elective class.,2.5,5.0,David Boden
362,"lots of note-taking, quizzes, and little assignments to turn in as well as a few annoying labs. i like him because he's so into the subject, but it was hard to take him yelling for us to speak at 8 am. also, he sighs and groans a lot during tests, which kind of drives me insane. and the tests are hard, but multiple choice.",3.0,4.0,David Boden
