,text,quality,difficulty,prof_name
356,"Personally I'm glad I didn't need to learn anything from her. Handouts are poorly-worded, test questions are ambiguous and lab projects are step-by-step directions. She doesn't teach so much as hand out material and test on it later. If questioned on something in a handout, she admits privately to being wrong, but doesn't correct herself publicly.",1.5,4.0,Cheryl Lukas
357,"Professor Lukas relies too much on videos and visuals to teach her class. She always showed up 5-10 minutes late to class and would keep you late. No notes, but tons of handouts that she didn't go over in class. I was really excited to learn about Type and Layout, which was the course, but mostly learned about art history and Heiroglyphics.",1.5,5.0,Cheryl Lukas
358,She is a horrible professor that takes too much time off from class. Does she not realize that we pay her salary?,1.0,5.0,Cheryl Lukas
359,"Be sure to cite any numbers in the discussion question in your post. Also, if you have a financial calculator, or show your work in algebraic form, forget it. You'll just have to redo everything in excel and then compare it. So you'll just do double the work. Even though no particular way was specified in the first place. Avoid at all costs.",2.0,5.0,Irina Vlasova
360,Hated this professor,1.0,4.0,Irina Vlasova
361,Don't take this professor she is one of the worst online professors. She provides little to no instruction on assignments & will not provide any meaningful assistance. She provides no feedback on assignments to understand your grade. She is also a stickler when it comes to APA citations/references. She essentially looks to find flaws in your work.,1.0,5.0,Irina Vlasova
362,"Teacher very unclear, worst online class I've taken along with the professor. Like taking a class with a robot in charge. You get ONE chance for everything in the class unlike other teachers. The homework, discussions, quizzes, final, projects. Provides absolutely NO feedback on why she gave the grade.",1.0,3.0,Irina Vlasova
363,"Entirely too much homework. Discussion questions are complicated and grading is harsh. If you over clarify and give lots and lots of details, you will be fine. The project is extra long so, give yourself a lot of time to complete. Plan to spend all of your time outside of work and sleeping participating in the class.",2.0,5.0,Irina Vlasova
364,She isn't a hard grader but she doesn't clarify things. The syllabus is different than her course content portion so the assignment was very hard to complete. She beats around the bush to answer your questions and never actually answers the question. The discussion questions were not clear so I didn't know what I was supposed to be answering.,2.0,3.0,Irina Vlasova
365,Did not actually teach anything. Just read from the textbooks with a voice that puts you to sleep. Extremely boring.,1.0,5.0,Julie Cumming
366,"Very knowlegable, but has no idea of pedagogy. Boring class to the extreme.",1.5,2.0,Julie Cumming
367,Worst teacher I have EVER taken. Test have nothing to do with what you study. If you think you can study homework and pass a test you a mistaken. Any test is completely different from any hw you will be doing . He never uses canvas . Don't I repeat DO NOT take this horrible teacher.,1.0,1.0,Mohammad Hokmabadi
368,the worst professor,1.0,5.0,Mohammad Hokmabadi
369,"He wastes his entire class period on trying to teach life lessons instead of teaching Chemistry. Classic Hokmabadi line, ""I'm not here to teach, I tell you what you need to look for in the book."" Very rude and condescending, he wants you in his office groveling to him.",2.0,4.0,Mohammad Hokmabadi
370,"Taking his class is the worst mistake you could ever make.  I hate to say it, but his thick accent makes him virtually incoherent during lectures.  Just make sure that you go to his office frequently and let him know that you're trying, and you'll be OK.",1.5,3.0,Mohammad Hokmabadi
371,"This guy is propably one of the worst professor in the histoty of teaching. He'd tell you all these nice things in the begining, and then he'd turn against you.",1.0,5.0,Mohammad Hokmabadi
372,"Very hard to understand, doesn't teach well at all.",1.0,5.0,Vladimir Soloviev
373,"Teaches through slides only which isn't very helpful in an accounting class. Doesn't go over quizzes, homework or tests, but expect to work long problems on tests. ",2.0,5.0,Christopher Allport
374,"WORST PROFESSOR I HAVE EVER MET! Don't believe these other positive reviews. Cowan is rude and disrespectful. He is negative and vicious. He does not teach art, only makes fun. I tried hard in this class and my extra work was unnoticed. DO NOT TAKE CLASSES FROM COWAN. UVU would be better off without him!",1.0,5.0,Lee Cowan
375,"If you don't know how to draw, DO NOT TAKE HIM! In drawing 1, he was expecting photo-realistic drawings our 2nd week. He likes to critique viciously without us knowing the proper techniques for how to fix them. I've never seen him draw anything. He told us to drop the class if it wasn't our favorite, he's apparently never heard of student loans.",1.5,5.0,Lee Cowan
376,do not recommend,1.0,5.0,Peter Kaufman
377,"The class is totally subjective, you can only rely on your notes for the exam. He doesnt have slides or notes so you need to take perfect notes or you wont pass. You need to answer the exams with his answers not anything from the book or internet. Its extremely hard because he goes on many tangents and can be incredibly confusing. Avoid the class.",2.0,4.0,Peter Kaufman
